,$/kWh,,,OPR_DT,OPR_HR
619,0.03556184,,,1/26/2020,19
620,0.03481145,,,1/26/2020,20
621,0.03199537,,,1/26/2020,21
622,0.02977016,,,1/26/2020,22
623,0.02786578,,,1/26/2020,23
624,0.02314962,,,1/26/2020,24
625,0.02021798,,,1/27/2020,1
626,0.01965719,,,1/27/2020,2
627,0.01965719,,,1/27/2020,3
628,0.02113559,,,1/27/2020,4
629,0.02245389,,,1/27/2020,5
630,0.02818387,,,1/27/2020,6
631,0.0392875,,,1/27/2020,7
632,0.03870151,,,1/27/2020,8
633,0.02835849,,,1/27/2020,9
634,0.02174574,,,1/27/2020,10
635,0.0211787,,,1/27/2020,11
636,0.01767306,,,1/27/2020,12
637,0.0185054,,,1/27/2020,13
638,0.01693787,,,1/27/2020,14
639,0.0188931,,,1/27/2020,15
640,0.02659599,,,1/27/2020,16
641,0.03228191,,,1/27/2020,17
642,0.04658384,,,1/27/2020,18
643,0.04424044,,,1/27/2020,19
644,0.0371605,,,1/27/2020,20
645,0.03401425,,,1/27/2020,21
646,0.03164716,,,1/27/2020,22
647,0.02925215,,,1/27/2020,23
648,0.02744814,,,1/27/2020,24
649,0.02320483,,,1/28/2020,1
650,0.02270229,,,1/28/2020,2
651,0.02119489,,,1/28/2020,3
652,0.02226691,,,1/28/2020,4
653,0.02309446,,,1/28/2020,5
654,0.03128672,,,1/28/2020,6
655,0.04246508,,,1/28/2020,7
656,0.03677449,,,1/28/2020,8
657,0.02999919,,,1/28/2020,9
658,0.02776742,,,1/28/2020,10
659,0.02488809,,,1/28/2020,11
660,0.02227069,,,1/28/2020,12
661,0.01968559,,,1/28/2020,13
662,0.01884329,,,1/28/2020,14
663,0.01979453,,,1/28/2020,15
664,0.02422687,,,1/28/2020,16
665,0.03015093,,,1/28/2020,17
666,0.03871875,,,1/28/2020,18
667,0.03810744,,,1/28/2020,19
668,0.03657497,,,1/28/2020,20
669,0.0348598,,,1/28/2020,21
670,0.03144394,,,1/28/2020,22
671,0.02773496,,,1/28/2020,23
672,0.02360378,,,1/28/2020,24
673,0.01984947,,,1/29/2020,1
674,0.01980673,,,1/29/2020,2
675,0.01943502,,,1/29/2020,3
676,0.02003263,,,1/29/2020,4
677,0.02143634,,,1/29/2020,5
678,0.02993304,,,1/29/2020,6
679,0.04162415,,,1/29/2020,7
680,0.03700336,,,1/29/2020,8
681,0.02967232,,,1/29/2020,9
682,0.02600464,,,1/29/2020,10
683,0.02111783,,,1/29/2020,11
684,0.02044993,,,1/29/2020,12
685,0.01735643,,,1/29/2020,13
686,0.0154949,,,1/29/2020,14
687,0.01781243,,,1/29/2020,15
688,0.02493341,,,1/29/2020,16
689,0.03221458,,,1/29/2020,17
690,0.04209881,,,1/29/2020,18
691,0.04197282,,,1/29/2020,19
692,0.04140907,,,1/29/2020,20
693,0.03730498,,,1/29/2020,21
694,0.03197447,,,1/29/2020,22
695,0.02977413,,,1/29/2020,23
696,0.0257314,,,1/29/2020,24
697,0.02601694,,,1/30/2020,1
698,0.02500701,,,1/30/2020,2
699,0.02450083,,,1/30/2020,3
700,0.02482091,,,1/30/2020,4
701,0.02771767,,,1/30/2020,5
702,0.03230365,,,1/30/2020,6
703,0.04321941,,,1/30/2020,7
704,0.04007383,,,1/30/2020,8
705,0.03043097,,,1/30/2020,9
706,0.02660196,,,1/30/2020,10
707,0.02548474,,,1/30/2020,11
708,0.02347884,,,1/30/2020,12
709,0.02068671,,,1/30/2020,13
710,0.01978849,,,1/30/2020,14
711,0.02203693,,,1/30/2020,15
712,0.02631352,,,1/30/2020,16
713,0.03308888,,,1/30/2020,17
714,0.04364291,,,1/30/2020,18
715,0.04354632,,,1/30/2020,19
716,0.03959887,,,1/30/2020,20
717,0.03437427,,,1/30/2020,21
718,0.03231607,,,1/30/2020,22
719,0.02903215,,,1/30/2020,23
720,0.02758271,,,1/30/2020,24
721,0.02709164,,,1/31/2020,1
722,0.02513522,,,1/31/2020,2
723,0.02463983,,,1/31/2020,3
724,0.02434686,,,1/31/2020,4
725,0.02527641,,,1/31/2020,5
726,0.03052954,,,1/31/2020,6
727,0.03948122,,,1/31/2020,7
728,0.03787925,,,1/31/2020,8
729,0.02981714,,,1/31/2020,9
730,0.02464111,,,1/31/2020,10
731,0.02179659,,,1/31/2020,11
732,0.0209849,,,1/31/2020,12
733,0.01670888,,,1/31/2020,13
734,0.0163686,,,1/31/2020,14
735,0.01876702,,,1/31/2020,15
736,0.02567783,,,1/31/2020,16
737,0.03204887,,,1/31/2020,17
738,0.04109657,,,1/31/2020,18
739,0.04115393,,,1/31/2020,19
740,0.03875209,,,1/31/2020,20
741,0.03417026,,,1/31/2020,21
742,0.03267335,,,1/31/2020,22
743,0.02810127,,,1/31/2020,23
744,0.02707953,,,1/31/2020,24
745,0.0273511,,,2/1/2020,1
746,0.02629101,,,2/1/2020,2
747,0.02368,,,2/1/2020,3
748,0.02311,,,2/1/2020,4
749,0.02318848,,,2/1/2020,5
750,0.02746545,,,2/1/2020,6
751,0.03494502,,,2/1/2020,7
752,0.02944461,,,2/1/2020,8
753,0.02053234,,,2/1/2020,9
754,0.01564646,,,2/1/2020,10
755,0.01414193,,,2/1/2020,11
756,0.01007465,,,2/1/2020,12
757,0.01072185,,,2/1/2020,13
758,0.01072884,,,2/1/2020,14
759,0.01292008,,,2/1/2020,15
760,0.01907563,,,2/1/2020,16
761,0.02974006,,,2/1/2020,17
762,0.04156112,,,2/1/2020,18
763,0.04431508,,,2/1/2020,19
764,0.03988745,,,2/1/2020,20
765,0.0370771,,,2/1/2020,21
766,0.03382521,,,2/1/2020,22
767,0.03018422,,,2/1/2020,23
768,0.02647423,,,2/1/2020,24
769,0.02937423,,,2/2/2020,1
770,0.02698135,,,2/2/2020,2
771,0.02689798,,,2/2/2020,3
772,0.02548985,,,2/2/2020,4
773,0.02678827,,,2/2/2020,5
774,0.0293724,,,2/2/2020,6
775,0.03236762,,,2/2/2020,7
776,0.02619759,,,2/2/2020,8
777,0.01946687,,,2/2/2020,9
778,0.01410152,,,2/2/2020,10
779,0.0086524,,,2/2/2020,11
780,0.00305875,,,2/2/2020,12
781,0.00020075,,,2/2/2020,13
782,2.73E-05,,,2/2/2020,14
783,0.00070449,,,2/2/2020,15
784,0.0103214,,,2/2/2020,16
785,0.02018332,,,2/2/2020,17
786,0.03064432,,,2/2/2020,18
787,0.03454095,,,2/2/2020,19
788,0.03463599,,,2/2/2020,20
789,0.03454127,,,2/2/2020,21
790,0.03174051,,,2/2/2020,22
791,0.02914331,,,2/2/2020,23
792,0.0265499,,,2/2/2020,24
793,0.02808667,,,2/3/2020,1
794,0.02505184,,,2/3/2020,2
795,0.02407756,,,2/3/2020,3
796,0.02445749,,,2/3/2020,4
797,0.02589366,,,2/3/2020,5
798,0.0317526,,,2/3/2020,6
799,0.04100453,,,2/3/2020,7
800,0.03905508,,,2/3/2020,8
801,0.03097559,,,2/3/2020,9
802,0.02323056,,,2/3/2020,10
803,0.02132489,,,2/3/2020,11
804,0.01832259,,,2/3/2020,12
805,0.01830241,,,2/3/2020,13
806,0.01421665,,,2/3/2020,14
807,0.0145508,,,2/3/2020,15
808,0.02351348,,,2/3/2020,16
809,0.03030424,,,2/3/2020,17
810,0.04173413,,,2/3/2020,18
811,0.04370609,,,2/3/2020,19
812,0.04358994,,,2/3/2020,20
813,0.03978204,,,2/3/2020,21
814,0.03614817,,,2/3/2020,22
815,0.03204848,,,2/3/2020,23
816,0.02839099,,,2/3/2020,24
817,0.0283612,,,2/4/2020,1
818,0.02614861,,,2/4/2020,2
819,0.02559524,,,2/4/2020,3
820,0.02729239,,,2/4/2020,4
821,0.03025796,,,2/4/2020,5
822,0.04148225,,,2/4/2020,6
823,0.05073372,,,2/4/2020,7
824,0.04407213,,,2/4/2020,8
825,0.03144201,,,2/4/2020,9
826,0.02710266,,,2/4/2020,10
827,0.02350781,,,2/4/2020,11
828,0.01960869,,,2/4/2020,12
829,0.01531495,,,2/4/2020,13
830,0.01376168,,,2/4/2020,14
831,0.01776646,,,2/4/2020,15
832,0.02267301,,,2/4/2020,16
833,0.03389161,,,2/4/2020,17
834,0.04775813,,,2/4/2020,18
835,0.04927073,,,2/4/2020,19
836,0.04992743,,,2/4/2020,20
837,0.0448225,,,2/4/2020,21
838,0.04285191,,,2/4/2020,22
839,0.03567545,,,2/4/2020,23
840,0.03714678,,,2/4/2020,24
841,0.02906243,,,2/5/2020,1
842,0.02847821,,,2/5/2020,2
843,0.02817006,,,2/5/2020,3
844,0.02816025,,,2/5/2020,4
845,0.02858689,,,2/5/2020,5
846,0.03949394,,,2/5/2020,6
847,0.04955118,,,2/5/2020,7
848,0.04412053,,,2/5/2020,8
849,0.04336666,,,2/5/2020,9
850,0.02946906,,,2/5/2020,10
851,0.02412578,,,2/5/2020,11
852,0.0252306,,,2/5/2020,12
853,0.01902705,,,2/5/2020,13
854,0.01662828,,,2/5/2020,14
855,0.0186074,,,2/5/2020,15
856,0.02665181,,,2/5/2020,16
857,0.03155245,,,2/5/2020,17
858,0.0421541,,,2/5/2020,18
859,0.04284495,,,2/5/2020,19
860,0.03859935,,,2/5/2020,20
861,0.03781016,,,2/5/2020,21
862,0.03529599,,,2/5/2020,22
863,0.0333426,,,2/5/2020,23
864,0.0293616,,,2/5/2020,24
865,0.0271731,,,2/6/2020,1
866,0.02548895,,,2/6/2020,2
867,0.02451393,,,2/6/2020,3
868,0.02473571,,,2/6/2020,4
869,0.02655347,,,2/6/2020,5
870,0.0356782,,,2/6/2020,6
871,0.0438507,,,2/6/2020,7
872,0.03831788,,,2/6/2020,8
873,0.03052157,,,2/6/2020,9
874,0.02272285,,,2/6/2020,10
875,0.02200171,,,2/6/2020,11
876,0.01937051,,,2/6/2020,12
877,0.0163603,,,2/6/2020,13
878,0.01505251,,,2/6/2020,14
879,0.0157214,,,2/6/2020,15
880,0.02037942,,,2/6/2020,16
881,0.03131423,,,2/6/2020,17
882,0.03784231,,,2/6/2020,18
883,0.04182955,,,2/6/2020,19
884,0.03869246,,,2/6/2020,20
885,0.03565242,,,2/6/2020,21
886,0.0336147,,,2/6/2020,22
887,0.02865639,,,2/6/2020,23
888,0.02784835,,,2/6/2020,24
889,0.02636606,,,2/7/2020,1
890,0.02466239,,,2/7/2020,2
891,0.02353009,,,2/7/2020,3
892,0.02222214,,,2/7/2020,4
893,0.02408819,,,2/7/2020,5
894,0.0298122,,,2/7/2020,6
895,0.04299299,,,2/7/2020,7
896,0.0368408,,,2/7/2020,8
897,0.02851188,,,2/7/2020,9
898,0.02325188,,,2/7/2020,10
899,0.02300619,,,2/7/2020,11
900,0.01853832,,,2/7/2020,12
901,0.01683269,,,2/7/2020,13
902,0.01482342,,,2/7/2020,14
903,0.01595063,,,2/7/2020,15
904,0.02302917,,,2/7/2020,16
905,0.02931266,,,2/7/2020,17
906,0.03703991,,,2/7/2020,18
907,0.0412051,,,2/7/2020,19
908,0.03745072,,,2/7/2020,20
909,0.03377808,,,2/7/2020,21
910,0.03231112,,,2/7/2020,22
911,0.02878628,,,2/7/2020,23
912,0.02765821,,,2/7/2020,24
913,0.02664621,,,2/8/2020,1
914,0.02568845,,,2/8/2020,2
915,0.02308328,,,2/8/2020,3
916,0.02300363,,,2/8/2020,4
917,0.02325393,,,2/8/2020,5
918,0.027543,,,2/8/2020,6
919,0.03754224,,,2/8/2020,7
920,0.02981256,,,2/8/2020,8
921,0.02038745,,,2/8/2020,9
922,0.01466005,,,2/8/2020,10
923,0.01030254,,,2/8/2020,11
924,0.00555561,,,2/8/2020,12
925,0.00423552,,,2/8/2020,13
926,0.00211997,,,2/8/2020,14
927,0.00532601,,,2/8/2020,15
928,0.01252023,,,2/8/2020,16
929,0.02452222,,,2/8/2020,17
930,0.03360767,,,2/8/2020,18
931,0.03957864,,,2/8/2020,19
932,0.03825412,,,2/8/2020,20
933,0.03460194,,,2/8/2020,21
934,0.03127006,,,2/8/2020,22
935,0.02768688,,,2/8/2020,23
936,0.02369763,,,2/8/2020,24
937,0.02322385,,,2/9/2020,1
938,0.02231312,,,2/9/2020,2
939,0.02339759,,,2/9/2020,3
940,0.02544511,,,2/9/2020,4
941,0.02647204,,,2/9/2020,5
942,0.02743906,,,2/9/2020,6
943,0.02779698,,,2/9/2020,7
944,0.02555661,,,2/9/2020,8
945,0.01395388,,,2/9/2020,9
946,0.01145145,,,2/9/2020,10
947,0.00725703,,,2/9/2020,11
948,0.00345825,,,2/9/2020,12
949,0.00229781,,,2/9/2020,13
950,0.00223946,,,2/9/2020,14
951,0.0037785,,,2/9/2020,15
952,0.01220135,,,2/9/2020,16
953,0.02315968,,,2/9/2020,17
954,0.03648933,,,2/9/2020,18
955,0.0394028,,,2/9/2020,19
956,0.03642828,,,2/9/2020,20
957,0.03445724,,,2/9/2020,21
958,0.03300378,,,2/9/2020,22
959,0.0311556,,,2/9/2020,23
960,0.02611125,,,2/9/2020,24
961,0.02495036,,,2/10/2020,1
962,0.02483597,,,2/10/2020,2
963,0.02307395,,,2/10/2020,3
964,0.02469701,,,2/10/2020,4
965,0.02642065,,,2/10/2020,5
966,0.03174079,,,2/10/2020,6
967,0.04206022,,,2/10/2020,7
968,0.04132279,,,2/10/2020,8
969,0.03410872,,,2/10/2020,9
970,0.02880522,,,2/10/2020,10
971,0.0258437,,,2/10/2020,11
972,0.02003707,,,2/10/2020,12
973,0.01824964,,,2/10/2020,13
974,0.01608876,,,2/10/2020,14
975,0.01627085,,,2/10/2020,15
976,0.02353739,,,2/10/2020,16
977,0.03109401,,,2/10/2020,17
978,0.04192484,,,2/10/2020,18
979,0.04758589,,,2/10/2020,19
980,0.04265606,,,2/10/2020,20
981,0.03853632,,,2/10/2020,21
982,0.03459094,,,2/10/2020,22
983,0.03043689,,,2/10/2020,23
984,0.02630952,,,2/10/2020,24
985,0.02454029,,,2/11/2020,1
986,0.02484157,,,2/11/2020,2
987,0.02395516,,,2/11/2020,3
988,0.02459833,,,2/11/2020,4
989,0.02542543,,,2/11/2020,5
990,0.03403352,,,2/11/2020,6
991,0.04164991,,,2/11/2020,7
992,0.03526076,,,2/11/2020,8
993,0.02764392,,,2/11/2020,9
994,0.0224136,,,2/11/2020,10
995,0.02356137,,,2/11/2020,11
996,0.01891514,,,2/11/2020,12
997,0.01636918,,,2/11/2020,13
998,0.01616372,,,2/11/2020,14
999,0.01630213,,,2/11/2020,15
1000,0.02506104,,,2/11/2020,16
1001,0.0323536,,,2/11/2020,17
1002,0.04054429,,,2/11/2020,18
1003,0.04855909,,,2/11/2020,19
1004,0.04065059,,,2/11/2020,20
1005,0.03931114,,,2/11/2020,21
1006,0.03589711,,,2/11/2020,22
1007,0.03072937,,,2/11/2020,23
1008,0.02838504,,,2/11/2020,24
1009,0.02604377,,,2/12/2020,1
1010,0.02550859,,,2/12/2020,2
1011,0.02447347,,,2/12/2020,3
1012,0.02448162,,,2/12/2020,4
1013,0.02593002,,,2/12/2020,5
1014,0.03208624,,,2/12/2020,6
1015,0.04215571,,,2/12/2020,7
1016,0.03625761,,,2/12/2020,8
1017,0.02777204,,,2/12/2020,9
1018,0.02549161,,,2/12/2020,10
1019,0.02282504,,,2/12/2020,11
1020,0.02110358,,,2/12/2020,12
1021,0.02086633,,,2/12/2020,13
1022,0.01598704,,,2/12/2020,14
1023,0.01849659,,,2/12/2020,15
1024,0.02491812,,,2/12/2020,16
1025,0.03099272,,,2/12/2020,17
1026,0.04061293,,,2/12/2020,18
1027,0.04924689,,,2/12/2020,19
1028,0.04257983,,,2/12/2020,20
1029,0.04072159,,,2/12/2020,21
1030,0.03597378,,,2/12/2020,22
1031,0.03067879,,,2/12/2020,23
1032,0.02963052,,,2/12/2020,24
1033,0.02729684,,,2/13/2020,1
1034,0.02610241,,,2/13/2020,2
1035,0.0256908,,,2/13/2020,3
1036,0.0257409,,,2/13/2020,4
1037,0.0265314,,,2/13/2020,5
1038,0.03405627,,,2/13/2020,6
1039,0.0452668,,,2/13/2020,7
1040,0.03478407,,,2/13/2020,8
1041,0.03002962,,,2/13/2020,9
1042,0.02575384,,,2/13/2020,10
1043,0.02433331,,,2/13/2020,11
1044,0.02301009,,,2/13/2020,12
1045,0.01837901,,,2/13/2020,13
1046,0.01839772,,,2/13/2020,14
1047,0.01949157,,,2/13/2020,15
1048,0.02338234,,,2/13/2020,16
1049,0.02971734,,,2/13/2020,17
1050,0.03983977,,,2/13/2020,18
1051,0.04238333,,,2/13/2020,19
1052,0.03874207,,,2/13/2020,20
1053,0.03528325,,,2/13/2020,21
1054,0.03053623,,,2/13/2020,22
1055,0.02936769,,,2/13/2020,23
1056,0.02874372,,,2/13/2020,24
1057,0.02584201,,,2/14/2020,1
1058,0.02541428,,,2/14/2020,2
1059,0.02402593,,,2/14/2020,3
1060,0.02434167,,,2/14/2020,4
1061,0.02574382,,,2/14/2020,5
1062,0.03330104,,,2/14/2020,6
1063,0.04407704,,,2/14/2020,7
1064,0.03634968,,,2/14/2020,8
1065,0.02753485,,,2/14/2020,9
1066,0.02338486,,,2/14/2020,10
1067,0.01999104,,,2/14/2020,11
1068,0.0171037,,,2/14/2020,12
1069,0.01557333,,,2/14/2020,13
1070,0.01554135,,,2/14/2020,14
1071,0.01679274,,,2/14/2020,15
1072,0.01918314,,,2/14/2020,16
1073,0.02914132,,,2/14/2020,17
1074,0.03923562,,,2/14/2020,18
1075,0.04165339,,,2/14/2020,19
1076,0.03689446,,,2/14/2020,20
1077,0.0351027,,,2/14/2020,21
1078,0.03228387,,,2/14/2020,22
1079,0.02890117,,,2/14/2020,23
1080,0.02655083,,,2/14/2020,24
1081,0.03355312,,,2/15/2020,1
1082,0.02799173,,,2/15/2020,2
1083,0.02678135,,,2/15/2020,3
1084,0.02672637,,,2/15/2020,4
1085,0.02749796,,,2/15/2020,5
1086,0.0332118,,,2/15/2020,6
1087,0.03996456,,,2/15/2020,7
1088,0.03467366,,,2/15/2020,8
1089,0.02589621,,,2/15/2020,9
1090,0.02266583,,,2/15/2020,10
1091,0.0159361,,,2/15/2020,11
1092,0.01451207,,,2/15/2020,12
1093,0.01177413,,,2/15/2020,13
1094,0.01105958,,,2/15/2020,14
1095,0.01547707,,,2/15/2020,15
1096,0.02097169,,,2/15/2020,16
1097,0.02943212,,,2/15/2020,17
1098,0.04050549,,,2/15/2020,18
1099,0.04492038,,,2/15/2020,19
1100,0.03746939,,,2/15/2020,20
1101,0.03596918,,,2/15/2020,21
1102,0.03302568,,,2/15/2020,22
1103,0.02994283,,,2/15/2020,23
1104,0.02762208,,,2/15/2020,24
1105,0.02533614,,,2/16/2020,1
1106,0.02401312,,,2/16/2020,2
1107,0.02263588,,,2/16/2020,3
1108,0.02213666,,,2/16/2020,4
1109,0.02360716,,,2/16/2020,5
1110,0.02804405,,,2/16/2020,6
1111,0.03399914,,,2/16/2020,7
1112,0.02482655,,,2/16/2020,8
1113,0.01368629,,,2/16/2020,9
1114,0.01359974,,,2/16/2020,10
1115,0.01010304,,,2/16/2020,11
1116,0.0063104,,,2/16/2020,12
1117,0.00185508,,,2/16/2020,13
1118,0.00218044,,,2/16/2020,14
1119,0.00577522,,,2/16/2020,15
1120,0.01299978,,,2/16/2020,16
1121,0.02495628,,,2/16/2020,17
1122,0.03946686,,,2/16/2020,18
1123,0.04315466,,,2/16/2020,19
1124,0.0379106,,,2/16/2020,20
1125,0.03620687,,,2/16/2020,21
1126,0.03235388,,,2/16/2020,22
1127,0.02862996,,,2/16/2020,23
1128,0.02628555,,,2/16/2020,24
1129,0.02432041,,,2/17/2020,1
1130,0.02396199,,,2/17/2020,2
1131,0.02333129,,,2/17/2020,3
1132,0.02394114,,,2/17/2020,4
1133,0.02546265,,,2/17/2020,5
1134,0.0272447,,,2/17/2020,6
1135,0.04362186,,,2/17/2020,7
1136,0.03598564,,,2/17/2020,8
1137,0.02775199,,,2/17/2020,9
1138,0.02291835,,,2/17/2020,10
1139,0.01858473,,,2/17/2020,11
1140,0.01530872,,,2/17/2020,12
1141,0.01570228,,,2/17/2020,13
1142,0.01583006,,,2/17/2020,14
1143,0.0185404,,,2/17/2020,15
1144,0.02611218,,,2/17/2020,16
1145,0.03216376,,,2/17/2020,17
1146,0.04732423,,,2/17/2020,18
1147,0.04391157,,,2/17/2020,19
1148,0.03939505,,,2/17/2020,20
1149,0.03679494,,,2/17/2020,21
1150,0.0326189,,,2/17/2020,22
1151,0.03162765,,,2/17/2020,23
1152,0.02884256,,,2/17/2020,24
1153,0.02676975,,,2/18/2020,1
1154,0.02552142,,,2/18/2020,2
1155,0.02484234,,,2/18/2020,3
1156,0.02481314,,,2/18/2020,4
1157,0.02629474,,,2/18/2020,5
1158,0.0297636,,,2/18/2020,6
1159,0.0431707,,,2/18/2020,7
1160,0.03778801,,,2/18/2020,8
1161,0.0282098,,,2/18/2020,9
1162,0.02644632,,,2/18/2020,10
1163,0.02489408,,,2/18/2020,11
1164,0.02120745,,,2/18/2020,12
1165,0.01921411,,,2/18/2020,13
1166,0.01948386,,,2/18/2020,14
1167,0.02157241,,,2/18/2020,15
1168,0.02567454,,,2/18/2020,16
1169,0.03184341,,,2/18/2020,17
1170,0.04526859,,,2/18/2020,18
1171,0.04561803,,,2/18/2020,19
1172,0.04056974,,,2/18/2020,20
1173,0.03755275,,,2/18/2020,21
1174,0.03415339,,,2/18/2020,22
1175,0.03084862,,,2/18/2020,23
1176,0.029463,,,2/18/2020,24
1177,0.02703129,,,2/19/2020,1
1178,0.02550025,,,2/19/2020,2
1179,0.02504405,,,2/19/2020,3
1180,0.02458667,,,2/19/2020,4
1181,0.02600862,,,2/19/2020,5
1182,0.03262462,,,2/19/2020,6
1183,0.04411669,,,2/19/2020,7
1184,0.03754937,,,2/19/2020,8
1185,0.02913319,,,2/19/2020,9
1186,0.02614667,,,2/19/2020,10
1187,0.02308826,,,2/19/2020,11
1188,0.01960861,,,2/19/2020,12
1189,0.01424367,,,2/19/2020,13
1190,0.01461775,,,2/19/2020,14
1191,0.01789978,,,2/19/2020,15
1192,0.02328319,,,2/19/2020,16
1193,0.03195464,,,2/19/2020,17
1194,0.04137479,,,2/19/2020,18
1195,0.04615484,,,2/19/2020,19
1196,0.04206509,,,2/19/2020,20
1197,0.03863777,,,2/19/2020,21
1198,0.03641133,,,2/19/2020,22
1199,0.03187064,,,2/19/2020,23
1200,0.02905501,,,2/19/2020,24
1201,0.02795651,,,2/20/2020,1
1202,0.02595383,,,2/20/2020,2
1203,0.02546322,,,2/20/2020,3
1204,0.02550367,,,2/20/2020,4
1205,0.02649815,,,2/20/2020,5
1206,0.03467202,,,2/20/2020,6
1207,0.04238604,,,2/20/2020,7
1208,0.03693902,,,2/20/2020,8
1209,0.02782739,,,2/20/2020,9
1210,0.02642722,,,2/20/2020,10
1211,0.02187136,,,2/20/2020,11
1212,0.01927101,,,2/20/2020,12
1213,0.01546175,,,2/20/2020,13
1214,0.0167852,,,2/20/2020,14
1215,0.01945066,,,2/20/2020,15
1216,0.02328593,,,2/20/2020,16
1217,0.03295769,,,2/20/2020,17
1218,0.0426994,,,2/20/2020,18
1219,0.0456535,,,2/20/2020,19
1220,0.04095007,,,2/20/2020,20
1221,0.0383122,,,2/20/2020,21
1222,0.03603294,,,2/20/2020,22
1223,0.03144358,,,2/20/2020,23
1224,0.03024162,,,2/20/2020,24
1225,0.02559141,,,2/21/2020,1
1226,0.02529941,,,2/21/2020,2
1227,0.02467442,,,2/21/2020,3
1228,0.02425521,,,2/21/2020,4
1229,0.02589252,,,2/21/2020,5
1230,0.03266846,,,2/21/2020,6
1231,0.04102211,,,2/21/2020,7
1232,0.03614518,,,2/21/2020,8
1233,0.02960579,,,2/21/2020,9
1234,0.0250256,,,2/21/2020,10
1235,0.02121991,,,2/21/2020,11
1236,0.01730718,,,2/21/2020,12
1237,0.01752033,,,2/21/2020,13
1238,0.01778807,,,2/21/2020,14
1239,0.02273337,,,2/21/2020,15
1240,0.02895639,,,2/21/2020,16
1241,0.0334033,,,2/21/2020,17
1242,0.03973328,,,2/21/2020,18
1243,0.0417186,,,2/21/2020,19
1244,0.03813379,,,2/21/2020,20
1245,0.03650378,,,2/21/2020,21
1246,0.0340976,,,2/21/2020,22
1247,0.02995242,,,2/21/2020,23
1248,0.02866888,,,2/21/2020,24
1249,0.0272349,,,2/22/2020,1
1250,0.02643424,,,2/22/2020,2
1251,0.0252542,,,2/22/2020,3
1252,0.02502937,,,2/22/2020,4
1253,0.02497565,,,2/22/2020,5
1254,0.02639787,,,2/22/2020,6
1255,0.03170176,,,2/22/2020,7
1256,0.03077575,,,2/22/2020,8
1257,0.03079252,,,2/22/2020,9
1258,0.02618464,,,2/22/2020,10
1259,0.02265675,,,2/22/2020,11
1260,0.02016031,,,2/22/2020,12
1261,0.01596956,,,2/22/2020,13
1262,0.01316058,,,2/22/2020,14
1263,0.01421205,,,2/22/2020,15
1264,0.02060226,,,2/22/2020,16
1265,0.02567899,,,2/22/2020,17
1266,0.03253699,,,2/22/2020,18
1267,0.03709136,,,2/22/2020,19
1268,0.03292372,,,2/22/2020,20
1269,0.03231042,,,2/22/2020,21
1270,0.03127061,,,2/22/2020,22
1271,0.02647597,,,2/22/2020,23
1272,0.02539426,,,2/22/2020,24
1273,0.02422,,,2/23/2020,1
1274,0.02197,,,2/23/2020,2
1275,0.02174,,,2/23/2020,3
1276,0.02147,,,2/23/2020,4
1277,0.02315,,,2/23/2020,5
1278,0.0284221,,,2/23/2020,6
1279,0.02849327,,,2/23/2020,7
1280,0.02229003,,,2/23/2020,8
1281,0.0142113,,,2/23/2020,9
1282,0.000136,,,2/23/2020,10
1283,-1.00E-07,,,2/23/2020,11
1284,-1.97E-06,,,2/23/2020,12
1285,-9.47E-05,,,2/23/2020,13
1286,-1.10E-05,,,2/23/2020,14
1287,-2.88E-05,,,2/23/2020,15
1288,0.00102447,,,2/23/2020,16
1289,0.01874212,,,2/23/2020,17
1290,0.03150821,,,2/23/2020,18
1291,0.04136623,,,2/23/2020,19
1292,0.03544239,,,2/23/2020,20
1293,0.03281435,,,2/23/2020,21
1294,0.0311599,,,2/23/2020,22
1295,0.02801293,,,2/23/2020,23
1296,0.022,,,2/23/2020,24
1297,0.02450387,,,2/24/2020,1
1298,0.02275864,,,2/24/2020,2
1299,0.02239485,,,2/24/2020,3
1300,0.02171895,,,2/24/2020,4
1301,0.02455404,,,2/24/2020,5
1302,0.03369122,,,2/24/2020,6
1303,0.04234435,,,2/24/2020,7
1304,0.03478234,,,2/24/2020,8
1305,0.02502935,,,2/24/2020,9
1306,0.02528784,,,2/24/2020,10
1307,0.01624872,,,2/24/2020,11
1308,0.0133164,,,2/24/2020,12
1309,0.01296154,,,2/24/2020,13
1310,0.01188844,,,2/24/2020,14
1311,0.01326695,,,2/24/2020,15
1312,0.01983296,,,2/24/2020,16
1313,0.02975152,,,2/24/2020,17
1314,0.03921026,,,2/24/2020,18
1315,0.04756551,,,2/24/2020,19
1316,0.04142242,,,2/24/2020,20
1317,0.03776675,,,2/24/2020,21
1318,0.03481765,,,2/24/2020,22
1319,0.03080375,,,2/24/2020,23
1320,0.02667782,,,2/24/2020,24
1321,0.02562353,,,2/25/2020,1
1322,0.02508969,,,2/25/2020,2
1323,0.02436032,,,2/25/2020,3
1324,0.02429314,,,2/25/2020,4
1325,0.02616137,,,2/25/2020,5
1326,0.03281214,,,2/25/2020,6
1327,0.04056828,,,2/25/2020,7
1328,0.03379441,,,2/25/2020,8
1329,0.02547968,,,2/25/2020,9
1330,0.02815271,,,2/25/2020,10
1331,0.02720887,,,2/25/2020,11
1332,0.01919175,,,2/25/2020,12
1333,0.01416822,,,2/25/2020,13
1334,0.01660089,,,2/25/2020,14
1335,0.01776576,,,2/25/2020,15
