Hour,$/kWh,,,,,,
3068,0.02734,,,,,,
3069,0.02852,,,,,,
3070,0.02774,,,,,,
3071,0.02586,,,,,,
3072,0.02446,,,,,,
3073,0.02363,,,,,,
3074,0.02325,,,,,,
3075,0.02394,,,,,,
3076,0.02325,,,,,,
3077,0.02323,,,,,,
3078,0.02442,,,,,,
3079,0.02928,,,,,,
3080,0.02377,,,,,,
3081,0.02307,,,,,,
3082,0.02122,,,,,,
3083,0.02161,,,,,,
3084,0.02341,,,,,,
3085,0.02496,,,,,,
3086,0.02496,,,,,,
3087,0.02521,,,,,,
3088,0.02567,,,,,,
3089,0.02732,,,,,,
3090,0.02785,,,,,,
3091,0.02892,,,,,,
3092,0.0289,,,,,,
3093,0.02981,,,,,,
3094,0.02722,,,,,,
3095,0.02586,,,,,,
3096,0.02429,,,,,,
3097,0.02325,,,,,,
3098,0.0212,,,,,,
3099,0.01353,,,,,,
3100,0.00008,,,,,,
3101,0.01492,,,,,,
3102,0.01592,,,,,,
3103,0.01789,,,,,,
3104,0.02249,,,,,,
3105,0.0217,,,,,,
3106,0.01558,,,,,,
3107,0.01441,,,,,,
3108,0.01491,,,,,,
3109,0.01689,,,,,,
3110,0.01712,,,,,,
3111,0.02298,,,,,,
3112,0.02449,,,,,,
3113,0.02432,,,,,,
3114,0.02528,,,,,,
3115,0.02833,,,,,,
3116,0.02596,,,,,,
3117,0.02654,,,,,,
3118,0.02523,,,,,,
3119,0.02483,,,,,,
3120,0.02325,,,,,,
3121,0.02277,,,,,,
3122,0.02025,,,,,,
3123,0.00011,,,,,,
3124,0.00012,,,,,,
3125,0.02266,,,,,,
3126,0.02325,,,,,,
3127,0.02442,,,,,,
3128,0.00008,,,,,,
3129,0.00009,,,,,,
3130,0.0227,,,,,,
3131,0.02338,,,,,,
3132,0.0248,,,,,,
3133,0.02556,,,,,,
3134,0.0253,,,,,,
3135,0.02586,,,,,,
3136,0.02617,,,,,,
3137,0.02671,,,,,,
3138,0.02845,,,,,,
3139,0.02741,,,,,,
3140,0.02844,,,,,,
3141,0.02823,,,,,,
3142,0.02822,,,,,,
3143,0.02597,,,,,,
3144,0.02461,,,,,,
3145,0.02364,,,,,,
3146,0.02476,,,,,,
3147,0.02507,,,,,,
3148,0.02988,,,,,,
3149,0.02558,,,,,,
3150,0.02939,,,,,,
3151,0.02572,,,,,,
3152,0.02343,,,,,,
3153,0.02338,,,,,,
3154,0.0229,,,,,,
3155,0.02162,,,,,,
3156,0.02249,,,,,,
3157,0.01724,,,,,,
3158,0.01794,,,,,,
3159,0.01864,,,,,,
3160,0.01986,,,,,,
3161,0.02017,,,,,,
3162,0.01935,,,,,,
3163,0.02673,,,,,,
3164,0.02757,,,,,,
3165,0.02762,,,,,,
3166,0.02611,,,,,,
3167,0.02596,,,,,,
3168,0.02505,,,,,,
3169,0.02686,,,,,,
3170,0.02722,,,,,,
3171,0.02586,,,,,,
3172,0.02611,,,,,,
3173,0.02611,,,,,,
3174,0.02823,,,,,,
3175,0.02707,,,,,,
3176,0.02577,,,,,,
3177,0.02571,,,,,,
3178,0.02338,,,,,,
3179,0.02325,,,,,,
3180,0.02376,,,,,,
3181,0.02586,,,,,,
3182,0.02876,,,,,,
3183,0.02612,,,,,,
3184,0.03124,,,,,,
3185,0.02784,,,,,,
3186,0.02856,,,,,,
3187,0.02814,,,,,,
3188,0.03653,,,,,,
3189,0.03112,,,,,,
3190,0.02916,,,,,,
3191,0.02892,,,,,,
3192,0.02735,,,,,,
3193,0.02567,,,,,,
3194,0.02515,,,,,,
3195,0.02562,,,,,,
3196,0.02532,,,,,,
3197,0.02525,,,,,,
3198,0.02574,,,,,,
3199,0.02598,,,,,,
3200,0.02442,,,,,,
3201,0.02341,,,,,,
3202,0.02386,,,,,,
3203,0.02363,,,,,,
3204,0.02376,,,,,,
3205,0.02376,,,,,,
3206,0.02432,,,,,,
3207,0.02485,,,,,,
3208,0.02596,,,,,,
3209,0.02682,,,,,,
3210,0.0272,,,,,,
3211,0.02809,,,,,,
3212,0.0327,,,,,,
3213,0.0299,,,,,,
3214,0.02826,,,,,,
3215,0.02674,,,,,,
3216,0.02557,,,,,,
3217,0.02476,,,,,,
3218,0.02414,,,,,,
3219,0.02442,,,,,,
3220,0.02351,,,,,,
3221,0.02389,,,,,,
3222,0.02389,,,,,,
3223,0.02484,,,,,,
3224,0.02298,,,,,,
3225,0.02307,,,,,,
3226,0.02413,,,,,,
3227,0.02509,,,,,,
3228,0.02557,,,,,,
3229,0.02632,,,,,,
3230,0.02701,,,,,,
3231,0.02727,,,,,,
3232,0.02829,,,,,,
3233,0.02861,,,,,,
3234,0.04108,,,,,,
3235,0.03082,,,,,,
3236,0.09033,,,,,,
3237,0.02983,,,,,,
3238,0.02828,,,,,,
3239,0.02586,,,,,,
3240,0.02338,,,,,,
3241,0.02308,,,,,,
3242,0.01948,,,,,,
3243,0.00012,,,,,,
3244,0.00012,,,,,,
3245,0.01986,,,,,,
3246,0.00011,,,,,,
3247,0.01492,,,,,,
3248,0.0001,,,,,,
3249,0.02249,,,,,,
3250,0.0249,,,,,,
3251,0.02338,,,,,,
3252,0.02456,,,,,,
3253,0.02586,,,,,,
3254,0.02701,,,,,,
3255,0.02743,,,,,,
3256,0.0283,,,,,,
3257,0.02798,,,,,,
3258,0.0283,,,,,,
3259,0.0283,,,,,,
3260,0.02724,,,,,,
3261,0.02827,,,,,,
3262,0.02665,,,,,,
3263,0.02495,,,,,,
3264,0.02363,,,,,,
3265,0.0227,,,,,,
3266,0.02162,,,,,,
3267,0.02025,,,,,,
3268,0.01986,,,,,,
3269,0.02075,,,,,,
3270,0.02075,,,,,,
3271,0.02298,,,,,,
3272,0.0214,,,,,,
3273,0.0227,,,,,,
3274,0.02423,,,,,,
3275,0.02351,,,,,,
3276,0.02415,,,,,,
3277,0.02511,,,,,,
3278,0.02598,,,,,,
3279,0.02694,,,,,,
3280,0.02795,,,,,,
3281,0.02814,,,,,,
3282,0.02769,,,,,,
3283,0.02702,,,,,,
3284,0.02724,,,,,,
3285,0.02674,,,,,,
3286,0.02586,,,,,,
3287,0.02451,,,,,,
3288,0.01758,,,,,,
3289,0.01743,,,,,,
3290,0.01727,,,,,,
3291,0.01733,,,,,,
3292,0.01725,,,,,,
3293,0.02315,,,,,,
3294,0.02394,,,,,,
3295,0.02442,,,,,,
3296,0.02123,,,,,,
3297,0.02206,,,,,,
3298,0.02463,,,,,,
3299,0.02498,,,,,,
3300,0.02596,,,,,,
3301,0.02668,,,,,,
3302,0.02668,,,,,,
3303,0.02584,,,,,,
3304,0.02747,,,,,,
3305,0.02824,,,,,,
3306,0.02842,,,,,,
3307,0.02014,,,,,,
3308,0.02135,,,,,,
3309,0.02726,,,,,,
3310,0.02718,,,,,,
3311,0.02502,,,,,,
3312,0.01833,,,,,,
3313,0.02456,,,,,,
3314,0.02444,,,,,,
3315,0.02419,,,,,,
3316,0.02394,,,,,,
3317,0.02401,,,,,,
3318,0.02316,,,,,,
3319,0.02414,,,,,,
3320,0.02249,,,,,,
3321,0.02383,,,,,,
3322,0.02413,,,,,,
3323,0.02586,,,,,,
3324,0.02584,,,,,,
3325,0.02617,,,,,,
3326,0.0272,,,,,,
3327,0.02719,,,,,,
3328,0.02781,,,,,,
3329,0.02775,,,,,,
3330,0.02824,,,,,,
3331,0.02722,,,,,,
3332,0.02081,,,,,,
3333,0.02668,,,,,,
3334,0.02658,,,,,,
3335,0.02615,,,,,,
3336,0.02572,,,,,,
3337,0.02584,,,,,,
3338,0.02338,,,,,,
3339,0.0232,,,,,,
3340,0.01706,,,,,,
3341,0.02298,,,,,,
3342,0.02442,,,,,,
3343,0.02682,,,,,,
3344,0.02521,,,,,,
3345,0.02576,,,,,,
3346,0.0257,,,,,,
3347,0.02598,,,,,,
3348,0.02584,,,,,,
3349,0.02517,,,,,,
3350,0.01888,,,,,,
3351,0.01929,,,,,,
3352,0.01942,,,,,,
3353,0.02045,,,,,,
3354,0.02083,,,,,,
3355,0.02736,,,,,,
3356,0.02017,,,,,,
3357,0.01995,,,,,,
3358,0.01942,,,,,,
3359,0.01872,,,,,,
3360,0.01758,,,,,,
3361,0.01786,,,,,,
3362,0.01711,,,,,,
3363,0.01679,,,,,,
3364,0.02249,,,,,,
3365,0.02389,,,,,,
3366,0.02565,,,,,,
3367,0.02613,,,,,,
3368,0.02523,,,,,,
3369,0.02521,,,,,,
3370,0.0232,,,,,,
3371,0.02298,,,,,,
3372,0.02389,,,,,,
3373,0.02441,,,,,,
3374,0.01942,,,,,,
3375,0.02029,,,,,,
3376,0.02398,,,,,,
3377,0.02086,,,,,,
3378,0.0228,,,,,,
3379,0.02043,,,,,,
3380,0.02096,,,,,,
3381,0.04165,,,,,,
3382,0.04924,,,,,,
3383,0.02682,,,,,,
3384,0.02518,,,,,,
3385,0.02393,,,,,,
3386,0.01771,,,,,,
3387,0.02318,,,,,,
3388,0.0232,,,,,,
3389,0.02443,,,,,,
3390,0.0249,,,,,,
3391,0.02509,,,,,,
3392,0.01839,,,,,,
3393,0.01854,,,,,,
3394,0.01756,,,,,,
3395,0.02308,,,,,,
3396,0.02288,,,,,,
3397,0.02495,,,,,,
3398,0.02512,,,,,,
3399,0.02521,,,,,,
3400,0.02568,,,,,,
3401,0.02598,,,,,,
3402,0.02702,,,,,,
3403,0.02701,,,,,,
3404,0.02737,,,,,,
3405,0.02682,,,,,,
3406,0.02587,,,,,,
3407,0.02516,,,,,,
3408,0.02413,,,,,,
3409,0.02332,,,,,,
3410,0.02364,,,,,,
3411,0.02341,,,,,,
3412,0.02442,,,,,,
3413,0.02521,,,,,,
3414,0.02521,,,,,,
3415,0.02682,,,,,,
3416,0.0249,,,,,,
3417,0.02524,,,,,,
3418,0.02598,,,,,,
3419,0.02437,,,,,,
3420,0.02442,,,,,,
3421,0.02509,,,,,,
3422,0.02521,,,,,,
3423,0.02524,,,,,,
3424,0.0248,,,,,,
3425,0.02524,,,,,,
3426,0.02472,,,,,,
3427,0.01899,,,,,,
3428,0.02518,,,,,,
3429,0.0257,,,,,,
3430,0.01963,,,,,,
3431,0.01874,,,,,,
3432,0.01812,,,,,,
3433,0.01806,,,,,,
3434,0.01746,,,,,,
3435,0.01725,,,,,,
3436,0.01725,,,,,,
3437,0.01746,,,,,,
3438,0.01746,,,,,,
3439,0.01758,,,,,,
3440,0.01812,,,,,,
3441,0.01812,,,,,,
3442,0.01793,,,,,,
3443,0.0158,,,,,,
3444,0.01594,,,,,,
3445,0.01622,,,,,,
3446,0.01746,,,,,,
3447,0.01843,,,,,,
3448,0.019,,,,,,
3449,0.01955,,,,,,
3450,0.01976,,,,,,
3451,0.02768,,,,,,
3452,0.02767,,,,,,
3453,0.02729,,,,,,
3454,0.02641,,,,,,
3455,0.01941,,,,,,
3456,0.01844,,,,,,
3457,0.01828,,,,,,
3458,0.01865,,,,,,
3459,0.01834,,,,,,
3460,0.01756,,,,,,
3461,0.01746,,,,,,
3462,0.01812,,,,,,
3463,0.02436,,,,,,
3464,0.01785,,,,,,
3465,0.01746,,,,,,
3466,0.01732,,,,,,
3467,0.01602,,,,,,
3468,0.01614,,,,,,
3469,0.01614,,,,,,
3470,0.01719,,,,,,
3471,0.01732,,,,,,
3472,0.01829,,,,,,
3473,0.01888,,,,,,
3474,0.0193,,,,,,
3475,0.01935,,,,,,
3476,0.02042,,,,,,
3477,0.02132,,,,,,
3478,0.02029,,,,,,
3479,0.0192,,,,,,
3480,0.01934,,,,,,
3481,0.01521,,,,,,
3482,0.01492,,,,,,
3483,0.01482,,,,,,
3484,0.03086,,,,,,
3485,0.03679,,,,,,
3486,0.02492,,,,,,
3487,0.02483,,,,,,
3488,0.01624,,,,,,
3489,0.01592,,,,,,
3490,0.00011,,,,,,
3491,0.00008,,,,,,
3492,0.01521,,,,,,
3493,0.00008,,,,,,
3494,0.01592,,,,,,
3495,0.01763,,,,,,
3496,0.02252,,,,,,
3497,0.01864,,,,,,
3498,0.01876,,,,,,
3499,0.0192,,,,,,
3500,0.02041,,,,,,
3501,0.02557,,,,,,
3502,0.02611,,,,,,
3503,0.01868,,,,,,
3504,0.01802,,,,,,
3505,0.02454,,,,,,
3506,0.02364,,,,,,
3507,0.02447,,,,,,
3508,0.02363,,,,,,
3509,0.02783,,,,,,
3510,0.02515,,,,,,
3511,0.02572,,,,,,
3512,0.02561,,,,,,
3513,0.02611,,,,,,
3514,0.02573,,,,,,
3515,0.02715,,,,,,
3516,0.0272,,,,,,
3517,0.02728,,,,,,
3518,0.0273,,,,,,
3519,0.02801,,,,,,
3520,0.02748,,,,,,
3521,0.03233,,,,,,
3522,0.0272,,,,,,
3523,0.02598,,,,,,
3524,0.03018,,,,,,
3525,0.02765,,,,,,
3526,0.02706,,,,,,
3527,0.01917,,,,,,
3528,0.0185,,,,,,
3529,0.02489,,,,,,
3530,0.02428,,,,,,
3531,0.0241,,,,,,
3532,0.02442,,,,,,
3533,0.02476,,,,,,
3534,0.02515,,,,,,
3535,0.02598,,,,,,
3536,0.02616,,,,,,
3537,0.02572,,,,,,
3538,0.02483,,,,,,
3539,0.02502,,,,,,
3540,0.02567,,,,,,
3541,0.02515,,,,,,
3542,0.02562,,,,,,
3543,0.02598,,,,,,
3544,0.02724,,,,,,
3545,0.02702,,,,,,
3546,0.03092,,,,,,
3547,0.02899,,,,,,
3548,0.0283,,,,,,
3549,0.02705,,,,,,
3550,0.02694,,,,,,
3551,0.02661,,,,,,
3552,0.02495,,,,,,
3553,0.02434,,,,,,
3554,0.02471,,,,,,
3555,0.0252,,,,,,
3556,0.02611,,,,,,
3557,0.02616,,,,,,
3558,0.02623,,,,,,
3559,0.02615,,,,,,
3560,0.02686,,,,,,
3561,0.02701,,,,,,
3562,0.02598,,,,,,
3563,0.02521,,,,,,
3564,0.02654,,,,,,
3565,0.02808,,,,,,
3566,0.02886,,,,,,
3567,0.0295,,,,,,
3568,0.02829,,,,,,
3569,0.02764,,,,,,
3570,0.02934,,,,,,
3571,0.0272,,,,,,
3572,0.02996,,,,,,
3573,0.03514,,,,,,
3574,0.02925,,,,,,
3575,0.0283,,,,,,
3576,0.02954,,,,,,
3577,0.02771,,,,,,
3578,0.02611,,,,,,
3579,0.02608,,,,,,
3580,0.02525,,,,,,
3581,0.02524,,,,,,
3582,0.02582,,,,,,
3583,0.02608,,,,,,
3584,0.02491,,,,,,
3585,0.02434,,,,,,
3586,0.02321,,,,,,
3587,0.02363,,,,,,
3588,0.02339,,,,,,
3589,0.02419,,,,,,
3590,0.02437,,,,,,
3591,0.02484,,,,,,
3592,0.02562,,,,,,
3593,0.02694,,,,,,
3594,0.02772,,,,,,
3595,0.02829,,,,,,
3596,0.02838,,,,,,
3597,0.0541,,,,,,
3598,0.03098,,,,,,
3599,0.0281,,,,,,
3600,0.02694,,,,,,
3601,0.02608,,,,,,
3602,0.02533,,,,,,
3603,0.0249,,,,,,
3604,0.02416,,,,,,
3605,0.02363,,,,,,
3606,0.02325,,,,,,
3607,0.02449,,,,,,
3608,0.02287,,,,,,
3609,0.0231,,,,,,
3610,0.02325,,,,,,
3611,0.02389,,,,,,
3612,0.02375,,,,,,
3613,0.02442,,,,,,
3614,0.02569,,,,,,
3615,0.02628,,,,,,
3616,0.02682,,,,,,
3617,0.02814,,,,,,
3618,0.02702,,,,,,
3619,0.02701,,,,,,
3620,0.03665,,,,,,
3621,0.02871,,,,,,
3622,0.02806,,,,,,
3623,0.02673,,,,,,
3624,0.02598,,,,,,
3625,0.03896,,,,,,
3626,0.02502,,,,,,
3627,0.02462,,,,,,
3628,0.02364,,,,,,
3629,0.02365,,,,,,
3630,0.02371,,,,,,
3631,0.02351,,,,,,
3632,0.02188,,,,,,
3633,0.02204,,,,,,
3634,0.02299,,,,,,
3635,0.02395,,,,,,
3636,0.02534,,,,,,
3637,0.02648,,,,,,
3638,0.03669,,,,,,
3639,0.02977,,,,,,
3640,0.03262,,,,,,
3641,0.03471,,,,,,
3642,0.03874,,,,,,
3643,0.0325,,,,,,
3644,0.03175,,,,,,
3645,0.02892,,,,,,
3646,0.02653,,,,,,
3647,0.02534,,,,,,
3648,0.02393,,,,,,
3649,0.0172,,,,,,
3650,0.01209,,,,,,
3651,0.01181,,,,,,
3652,0.02108,,,,,,
3653,0.0208,,,,,,
3654,0.02113,,,,,,
3655,0.02138,,,,,,
3656,0.00012,,,,,,
3657,0.02138,,,,,,
3658,0.02233,,,,,,
3659,0.02367,,,,,,
3660,0.02483,,,,,,
3661,0.02618,,,,,,
3662,0.02682,,,,,,
3663,0.02779,,,,,,
3664,0.02778,,,,,,
3665,0.0285,,,,,,
3666,0.02804,,,,,,
3667,0.02778,,,,,,
3668,0.02682,,,,,,
3669,0.02678,,,,,,
3670,0.02541,,,,,,
3671,0.02419,,,,,,
3672,0.01761,,,,,,
3673,0.01658,,,,,,
3674,0.01204,,,,,,
3675,0.01191,,,,,,
3676,0.01208,,,,,,
3677,0.01168,,,,,,
3678,0.02147,,,,,,
3679,0.02261,,,,,,
3680,0.0177,,,,,,
3681,0.017,,,,,,
3682,0.02264,,,,,,
3683,0.02497,,,,,,
3684,0.02586,,,,,,
3685,0.02653,,,,,,
3686,0.02776,,,,,,
3687,0.02778,,,,,,
3688,0.02776,,,,,,
3689,0.02903,,,,,,
3690,0.02772,,,,,,
3691,0.02086,,,,,,
3692,0.02086,,,,,,
3693,0.02727,,,,,,
3694,0.02648,,,,,,
3695,0.02541,,,,,,
3696,0.02407,,,,,,
3697,0.0178,,,,,,
3698,0.01768,,,,,,
3699,0.01677,,,,,,
3700,0.01629,,,,,,
3701,0.02118,,,,,,
3702,0.02297,,,,,,
3703,0.02365,,,,,,
3704,0.02304,,,,,,
3705,0.02371,,,,,,
3706,0.02466,,,,,,
3707,0.02534,,,,,,
3708,0.02616,,,,,,
3709,0.02698,,,,,,
3710,0.02836,,,,,,
3711,0.03216,,,,,,
3712,0.0574,,,,,,
3713,0.04666,,,,,,
3714,0.06763,,,,,,
3715,0.04015,,,,,,
3716,0.03916,,,,,,
3717,0.09207,,,,,,
3718,0.02841,,,,,,
3719,0.02651,,,,,,
3720,0.02509,,,,,,
3721,0.02381,,,,,,
3722,0.02283,,,,,,
3723,0.02327,,,,,,
3724,0.02394,,,,,,
3725,0.02505,,,,,,
3726,0.02565,,,,,,
3727,0.02613,,,,,,
3728,0.02448,,,,,,
3729,0.02447,,,,,,
3730,0.02451,,,,,,
3731,0.02534,,,,,,
3732,0.02565,,,,,,
3733,0.02534,,,,,,
3734,0.026,,,,,,
3735,0.02582,,,,,,
3736,0.02682,,,,,,
3737,0.02793,,,,,,
3738,0.02737,,,,,,
3739,0.02086,,,,,,
3740,0.02085,,,,,,
3741,0.02798,,,,,,
3742,0.02664,,,,,,
3743,0.02565,,,,,,
3744,0.02453,,,,,,
3745,0.02403,,,,,,
3746,0.02397,,,,,,
3747,0.02353,,,,,,
3748,0.02368,,,,,,
3749,0.02394,,,,,,
3750,0.02534,,,,,,
3751,0.02505,,,,,,
3752,0.02437,,,,,,
3753,0.02416,,,,,,
3754,0.02521,,,,,,
3755,0.02593,,,,,,
3756,0.02682,,,,,,
3757,0.02772,,,,,,
3758,0.02777,,,,,,
3759,0.02907,,,,,,
3760,0.02889,,,,,,
3761,0.02926,,,,,,
3762,0.0242,,,,,,
3763,0.03862,,,,,,
3764,0.02161,,,,,,
3765,0.02845,,,,,,
3766,0.02653,,,,,,
3767,0.02565,,,,,,
3768,0.0239,,,,,,
3769,0.02313,,,,,,
3770,0.02236,,,,,,
3771,0.02225,,,,,,
3772,0.02265,,,,,,
3773,0.02309,,,,,,
3774,0.02444,,,,,,
3775,0.02483,,,,,,
3776,0.02264,,,,,,
3777,0.02406,,,,,,
3778,0.02467,,,,,,
3779,0.02586,,,,,,
3780,0.02664,,,,,,
3781,0.02783,,,,,,
3782,0.03249,,,,,,
3783,0.05935,,,,,,
3784,0.03553,,,,,,
3785,0.02161,,,,,,
3786,0.02086,,,,,,
3787,0.02086,,,,,,
3788,0.02052,,,,,,
3789,0.02778,,,,,,
3790,0.02591,,,,,,
3791,0.01886,,,,,,
3792,0.01817,,,,,,
3793,0.01686,,,,,,
3794,0.01668,,,,,,
3795,0.01209,,,,,,
3796,0.0121,,,,,,
3797,0.0118,,,,,,
3798,0.0118,,,,,,
3799,0.01154,,,,,,
3800,0.01308,,,,,,
3801,0.01567,,,,,,
3802,0.01638,,,,,,
3803,0.01767,,,,,,
3804,0.02437,,,,,,
3805,0.026,,,,,,
3806,0.02664,,,,,,
3807,0.02781,,,,,,
3808,0.02822,,,,,,
3809,0.0521,,,,,,
3810,0.02847,,,,,,
3811,0.02766,,,,,,
3812,0.02644,,,,,,
3813,0.02601,,,,,,
3814,0.02478,,,,,,
3815,0.01841,,,,,,
3816,0.01833,,,,,,
3817,0.01723,,,,,,
3818,0.01662,,,,,,
3819,0.01213,,,,,,
3820,0.0117,,,,,,
3821,0.02108,,,,,,
3822,0.02197,,,,,,
3823,0.02266,,,,,,
3824,0.0201,,,,,,
3825,0.02188,,,,,,
3826,0.0228,,,,,,
3827,0.02416,,,,,,
3828,0.02664,,,,,,
3829,0.02685,,,,,,
3830,0.02796,,,,,,
3831,0.02777,,,,,,
3832,0.02774,,,,,,
3833,0.05772,,,,,,
3834,0.02954,,,,,,
3835,0.03071,,,,,,
3836,0.02701,,,,,,
3837,0.02658,,,,,,
3838,0.02532,,,,,,
3839,0.0188,,,,,,
3840,0.02399,,,,,,
3841,0.02337,,,,,,
3842,0.02271,,,,,,
3843,0.02206,,,,,,
3844,0.02235,,,,,,
3845,0.02373,,,,,,
3846,0.02534,,,,,,
3847,0.02586,,,,,,
3848,0.02546,,,,,,
3849,0.02537,,,,,,
3850,0.02473,,,,,,
3851,0.02573,,,,,,
3852,0.02651,,,,,,
3853,0.02586,,,,,,
3854,0.02601,,,,,,
3855,0.02559,,,,,,
3856,0.02637,,,,,,
3857,0.02684,,,,,,
3858,0.02086,,,,,,
3859,0.02091,,,,,,
3860,0.02656,,,,,,
3861,0.04429,,,,,,
3862,0.02625,,,,,,
3863,0.02499,,,,,,
3864,0.02545,,,,,,
3865,0.02415,,,,,,
3866,0.02339,,,,,,
3867,0.02343,,,,,,
3868,0.02398,,,,,,
3869,0.02478,,,,,,
3870,0.02586,,,,,,
3871,0.02664,,,,,,
3872,0.02474,,,,,,
3873,0.02448,,,,,,
3874,0.02505,,,,,,
3875,0.02394,,,,,,
3876,0.02416,,,,,,
3877,0.024,,,,,,
3878,0.02445,,,,,,
3879,0.0256,,,,,,
3880,0.02616,,,,,,
3881,0.02963,,,,,,
3882,0.03262,,,,,,
3883,0.02709,,,,,,
3884,0.0323,,,,,,
3885,0.02808,,,,,,
3886,0.02619,,,,,,
3887,0.02535,,,,,,
3888,0.02425,,,,,,
3889,0.02285,,,,,,
3890,0.02264,,,,,,
3891,0.02286,,,,,,
3892,0.02264,,,,,,
3893,0.02238,,,,,,
3894,0.02412,,,,,,
3895,0.02434,,,,,,
3896,0.02239,,,,,,
3897,0.02241,,,,,,
3898,0.02204,,,,,,
3899,0.02297,,,,,,
3900,0.02347,,,,,,
3901,0.02422,,,,,,
3902,0.02528,,,,,,
3903,0.02575,,,,,,
3904,0.02606,,,,,,
3905,0.02772,,,,,,
3906,0.0204,,,,,,
3907,0.02081,,,,,,
3908,0.01973,,,,,,
3909,0.02568,,,,,,
3910,0.01892,,,,,,
3911,0.01861,,,,,,
3912,0.01774,,,,,,
3913,0.01743,,,,,,
3914,0.01644,,,,,,
3915,0.01214,,,,,,
3916,0.01234,,,,,,
3917,0.02272,,,,,,
3918,0.02399,,,,,,
3919,0.02414,,,,,,
3920,0.01729,,,,,,
3921,0.0175,,,,,,
3922,0.01623,,,,,,
3923,0.01624,,,,,,
3924,0.02241,,,,,,
3925,0.02432,,,,,,
3926,0.02521,,,,,,
3927,0.01908,,,,,,
3928,0.01942,,,,,,
3929,0.01875,,,,,,
3930,0.02025,,,,,,
3931,0.01941,,,,,,
3932,0.01993,,,,,,
3933,0.02103,,,,,,
3934,0.02004,,,,,,
3935,0.01925,,,,,,
3936,0.01865,,,,,,
3937,0.01809,,,,,,
3938,0.0176,,,,,,
3939,0.0173,,,,,,
3940,0.01723,,,,,,
3941,0.01761,,,,,,
3942,0.0177,,,,,,
3943,0.02356,,,,,,
3944,0.01683,,,,,,
3945,0.0171,,,,,,
3946,0.01628,,,,,,
3947,0.01654,,,,,,
3948,0.0167,,,,,,
3949,0.01726,,,,,,
3950,0.0181,,,,,,
3951,0.01817,,,,,,
3952,0.01941,,,,,,
3953,0.02035,,,,,,
3954,0.01911,,,,,,
3955,0.01952,,,,,,
3956,0.01987,,,,,,
3957,0.02691,,,,,,
3958,0.02682,,,,,,
3959,0.02586,,,,,,
3960,0.02439,,,,,,
3961,0.02344,,,,,,
3962,0.02337,,,,,,
3963,0.02306,,,,,,
3964,0.02256,,,,,,
3965,0.02303,,,,,,
3966,0.02332,,,,,,
3967,0.02827,,,,,,
3968,0.02374,,,,,,
3969,0.0189,,,,,,
3970,0.01777,,,,,,
3971,0.01808,,,,,,
3972,0.02411,,,,,,
3973,0.02701,,,,,,
3974,0.02834,,,,,,
3975,0.02788,,,,,,
3976,0.02772,,,,,,
3977,0.02793,,,,,,
3978,0.02814,,,,,,
3979,0.02832,,,,,,
3980,0.02852,,,,,,
3981,0.02937,,,,,,
3982,0.04275,,,,,,
3983,0.02772,,,,,,
3984,0.02631,,,,,,
3985,0.02466,,,,,,
3986,0.02366,,,,,,
3987,0.02374,,,,,,
3988,0.0236,,,,,,
3989,0.02334,,,,,,
3990,0.02341,,,,,,
3991,0.02353,,,,,,
3992,0.02293,,,,,,
3993,0.02332,,,,,,
3994,0.02342,,,,,,
3995,0.02338,,,,,,
3996,0.02453,,,,,,
3997,0.02508,,,,,,
3998,0.02529,,,,,,
3999,0.02586,,,,,,
4000,0.02563,,,,,,
4001,0.02615,,,,,,
4002,0.02597,,,,,,
4003,0.02606,,,,,,
4004,0.01964,,,,,,
4005,0.02744,,,,,,
4006,0.02555,,,,,,
4007,0.01922,,,,,,
4008,0.0184,,,,,,
4009,0.01785,,,,,,
4010,0.01751,,,,,,
4011,0.01687,,,,,,
4012,0.01202,,,,,,
4013,0.01169,,,,,,
4014,0.02094,,,,,,
4015,0.02302,,,,,,
4016,0.01761,,,,,,
4017,0.0188,,,,,,
4018,0.01834,,,,,,
4019,0.01836,,,,,,
4020,0.01844,,,,,,
4021,0.02413,,,,,,
4022,0.02523,,,,,,
4023,0.02021,,,,,,
4024,0.01981,,,,,,
4025,0.02035,,,,,,
4026,0.01984,,,,,,
4027,0.02069,,,,,,
4028,0.02021,,,,,,
4029,0.02608,,,,,,
4030,0.01957,,,,,,
4031,0.01901,,,,,,
4032,0.01882,,,,,,
4033,0.01725,,,,,,
4034,0.02108,,,,,,
4035,0.02247,,,,,,
4036,0.02337,,,,,,
4037,0.02314,,,,,,
4038,0.02456,,,,,,
4039,0.02534,,,,,,
4040,0.02443,,,,,,
4041,0.02422,,,,,,
4042,0.0248,,,,,,
4043,0.02453,,,,,,
4044,0.02467,,,,,,
4045,0.02464,,,,,,
4046,0.02497,,,,,,
4047,0.02509,,,,,,
4048,0.02599,,,,,,
4049,0.02702,,,,,,
4050,0.02776,,,,,,
4051,0.02743,,,,,,
4052,0.02689,,,,,,
4053,0.02682,,,,,,
4054,0.0257,,,,,,
4055,0.02517,,,,,,
4056,0.02407,,,,,,
4057,0.02269,,,,,,
4058,0.02267,,,,,,
4059,0.02291,,,,,,
4060,0.02285,,,,,,
4061,0.02336,,,,,,
4062,0.02477,,,,,,
4063,0.0248,,,,,,
4064,0.02439,,,,,,
4065,0.02441,,,,,,
4066,0.02486,,,,,,
